path,env_class,bucket,bucket_fn,run_mode,before_log_rms_contrast,before_pct_saturated,before_pct_crushed,before_hist_entropy,before_local_contrast_std,after_log_rms_contrast,after_pct_saturated,after_pct_crushed,after_hist_entropy,after_local_contrast_std,proc_ms
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Bus/2015_02202.jpg,normal_night,B,nir_nir_night_clahe,still_image_cold_start_mode,1.84018,0.002498,0.228901,6.74581,38.26671,1.99963,0.003389,0.0535,7.36677,53.32652,0.834
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Bus/2015_02202.jpg,normal_night,D,nir_dehaze_lite,still_image_cold_start_mode,1.84018,0.002498,0.228901,6.74581,38.26671,0.72758,0.000341,0.172053,6.67207,35.6561,2.04
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Boat/2015_01322.png,normal_night,A,HybridNIREnhancer,still_image_cold_start_mode,1.04789,0.002879,0.02394,6.39866,32.75246,1.04273,0.0,0.001897,7.06734,76.2873,6.302
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Boat/2015_01322.png,normal_night,B,nir_nir_night_clahe,still_image_cold_start_mode,1.04789,0.002879,0.02394,6.39866,32.75246,1.23128,0.001988,0.002511,7.49074,49.28223,2.153
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Boat/2015_01322.png,normal_night,D,nir_dehaze_lite,still_image_cold_start_mode,1.04789,0.002879,0.02394,6.39866,32.75246,0.3409,0.003017,0.080675,5.9498,31.17665,4.843
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Motorbike/2015_05794.jpg,normal_night,A,HybridNIREnhancer,still_image_cold_start_mode,1.58571,0.001103,0.126688,6.75013,40.91113,1.67668,0.022274,0.000181,7.38586,67.89675,6.067
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Motorbike/2015_05794.jpg,normal_night,B,nir_nir_night_clahe,still_image_cold_start_mode,1.58571,0.001103,0.126688,6.75013,40.91113,1.7424,0.001745,0.005841,7.48376,54.02993,1.135
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Motorbike/2015_05794.jpg,normal_night,D,nir_dehaze_lite,still_image_cold_start_mode,1.58571,0.001103,0.126688,6.75013,40.91113,0.82195,0.001109,0.134052,6.63283,40.30451,2.354
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Car/2015_02754.jpg,normal_night,A,HybridNIREnhancer,still_image_cold_start_mode,0.85974,0.00056,0.350384,5.58897,20.56229,1.09657,0.0,0.000385,6.5811,93.62009,6.239
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Car/2015_02754.jpg,normal_night,B,nir_nir_night_clahe,still_image_cold_start_mode,0.85974,0.00056,0.350384,5.58897,20.56229,1.30213,0.000598,0.003105,6.56003,41.63772,1.962
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Car/2015_02754.jpg,normal_night,D,nir_dehaze_lite,still_image_cold_start_mode,0.85974,0.00056,0.350384,5.58897,20.56229,0.14589,0.000303,0.461073,4.73423,13.95445,6.248
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4351.jpg,fog,A,HybridNIREnhancer,still_image_cold_start_mode,0.37847,6.9e-05,0.0,5.56892,14.17086,0.11836,3.7e-05,0.0,5.75768,15.05937,9.034
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4351.jpg,fog,B,nir_nir_night_clahe,still_image_cold_start_mode,0.37847,6.9e-05,0.0,5.56892,14.17086,0.93901,8.2e-05,0.0,6.29414,19.48025,41.465
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4351.jpg,fog,D,nir_dehaze_lite,still_image_cold_start_mode,0.37847,6.9e-05,0.0,5.56892,14.17086,-0.05202,1e-06,0.0,6.90705,40.94433,13.642
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4730.jpg,fog,A,HybridNIREnhancer,still_image_cold_start_mode,0.82597,0.102955,0.0,6.87291,75.01843,0.85979,0.277141,0.0,6.55076,66.99279,7.015
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4730.jpg,fog,B,nir_nir_night_clahe,still_image_cold_start_mode,0.82597,0.102955,0.0,6.87291,75.01843,1.11151,0.033207,9.7e-05,7.30158,64.91988,0.614
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4730.jpg,fog,D,nir_dehaze_lite,still_image_cold_start_mode,0.82597,0.102955,0.0,6.87291,75.01843,0.56764,0.012016,0.0,7.28935,83.95225,1.407
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4779.jpg,fog,A,HybridNIREnhancer,still_image_cold_start_mode,1.55352,0.0,0.032419,6.52399,39.41139,1.41252,0.0,0.0,6.67118,37.65617,5.596
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4779.jpg,fog,B,nir_nir_night_clahe,still_image_cold_start_mode,1.55352,0.0,0.032419,6.52399,39.41139,1.76725,0.0,0.025323,6.74269,41.71653,0.584
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4779.jpg,fog,D,nir_dehaze_lite,still_image_cold_start_mode,1.55352,0.0,0.032419,6.52399,39.41139,0.90144,0.0,0.015986,7.29434,46.2499,1.931
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4645.jpg,fog,A,HybridNIREnhancer,still_image_cold_start_mode,1.21539,0.008667,0.0,7.81062,68.05578,1.00017,0.058117,0.0,7.6427,60.58413,5.478
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4645.jpg,fog,B,nir_nir_night_clahe,still_image_cold_start_mode,1.21539,0.008667,0.0,7.81062,68.05578,1.27858,0.003608,0.000392,7.74443,57.52997,0.728
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4645.jpg,fog,D,nir_dehaze_lite,still_image_cold_start_mode,1.21539,0.008667,0.0,7.81062,68.05578,0.62096,0.00235,0.004958,7.49817,63.86407,2.065
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4299.jpg,fog,A,HybridNIREnhancer,still_image_cold_start_mode,1.12467,0.098857,1e-05,7.61242,80.60274,1.34297,0.17698,0.0,7.18258,66.78653,8.189
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4299.jpg,fog,B,nir_nir_night_clahe,still_image_cold_start_mode,1.12467,0.098857,1e-05,7.61242,80.60274,1.45935,0.058304,0.000266,7.69313,63.37324,0.644
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4299.jpg,fog,D,nir_dehaze_lite,still_image_cold_start_mode,1.12467,0.098857,1e-05,7.61242,80.60274,0.6968,0.04997,0.003576,7.51274,76.58262,1.77
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4776.jpg,fog,A,HybridNIREnhancer,still_image_cold_start_mode,1.01464,0.0,0.0,6.17566,23.11283,1.05426,0.0,0.0,6.50995,26.14731,8.602
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4776.jpg,fog,B,nir_nir_night_clahe,still_image_cold_start_mode,1.01464,0.0,0.0,6.17566,23.11283,1.45357,0.0,0.0,6.82186,31.84453,1.135
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4776.jpg,fog,D,nir_dehaze_lite,still_image_cold_start_mode,1.01464,0.0,0.0,6.17566,23.11283,0.67575,0.0,0.0,7.09793,43.87151,2.733
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4407.jpg,fog,A,HybridNIREnhancer,still_image_cold_start_mode,0.9539,0.0,0.0,6.59228,31.67894,1.07607,0.0,0.0,6.65115,28.8796,6.85
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4407.jpg,fog,B,nir_nir_night_clahe,still_image_cold_start_mode,0.9539,0.0,0.0,6.59228,31.67894,1.36768,0.0,0.0,7.08886,38.18142,0.738
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4407.jpg,fog,D,nir_dehaze_lite,still_image_cold_start_mode,0.9539,0.0,0.0,6.59228,31.67894,0.75999,0.0,0.0,7.17766,39.49625,1.841
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4861.jpg,fog,A,HybridNIREnhancer,still_image_cold_start_mode,0.83793,0.0,0.0,7.06488,45.30481,0.88858,0.021887,0.0,7.11232,41.54962,8.065
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4861.jpg,fog,B,nir_nir_night_clahe,still_image_cold_start_mode,0.83793,0.0,0.0,7.06488,45.30481,1.23953,6.6e-05,0.0,7.3084,47.93893,0.642
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4861.jpg,fog,D,nir_dehaze_lite,still_image_cold_start_mode,0.83793,0.0,0.0,7.06488,45.30481,0.52502,0.0,0.0,7.63707,59.06163,2.119
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4869.jpg,fog,A,HybridNIREnhancer,still_image_cold_start_mode,1.00669,0.002152,0.000113,7.24652,56.58847,1.17076,0.179981,0.0,7.17143,71.88652,5.746
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4869.jpg,fog,B,nir_nir_night_clahe,still_image_cold_start_mode,1.00669,0.002152,0.000113,7.24652,56.58847,1.19594,0.004389,0.000207,7.60767,55.66554,0.528
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4869.jpg,fog,D,nir_dehaze_lite,still_image_cold_start_mode,1.00669,0.002152,0.000113,7.24652,56.58847,0.76489,0.005216,0.045526,6.31087,45.38379,2.105
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4132.jpg,fog,A,HybridNIREnhancer,still_image_cold_start_mode,1.1476,0.001391,0.0,6.23064,21.25917,1.06813,0.000395,0.0,6.37471,23.19985,7.818
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4132.jpg,fog,B,nir_nir_night_clahe,still_image_cold_start_mode,1.1476,0.001391,0.0,6.23064,21.25917,1.42038,0.001203,0.0,6.88124,30.56782,0.694
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4132.jpg,fog,D,nir_dehaze_lite,still_image_cold_start_mode,1.1476,0.001391,0.0,6.23064,21.25917,0.71534,6.6e-05,0.0,7.01106,38.68994,2.121
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4309.jpg,fog,A,HybridNIREnhancer,still_image_cold_start_mode,1.45812,7.5e-05,0.0,7.22869,43.65336,1.52496,0.001577,0.0,7.30274,42.5391,8.416
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4309.jpg,fog,B,nir_nir_night_clahe,still_image_cold_start_mode,1.45812,7.5e-05,0.0,7.22869,43.65336,1.71684,0.000565,9.6e-05,7.6509,50.75124,0.838
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4309.jpg,fog,D,nir_dehaze_lite,still_image_cold_start_mode,1.45812,7.5e-05,0.0,7.22869,43.65336,0.91611,0.0,0.0,7.49648,56.59027,2.195
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4916.jpg,fog,A,HybridNIREnhancer,still_image_cold_start_mode,1.15537,0.0,0.000155,6.58388,25.72985,1.30923,0.000174,0.0,6.9753,29.07224,7.035
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4916.jpg,fog,B,nir_nir_night_clahe,still_image_cold_start_mode,1.15537,0.0,0.000155,6.58388,25.72985,1.41776,3.9e-05,0.000657,7.45621,42.6742,0.6
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4916.jpg,fog,D,nir_dehaze_lite,still_image_cold_start_mode,1.15537,0.0,0.000155,6.58388,25.72985,0.91789,0.001286,7.7e-05,6.72089,30.6724,2.024
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4107.jpg,fog,A,HybridNIREnhancer,still_image_cold_start_mode,1.65694,0.286562,0.00054,6.57113,61.18106,1.50825,0.293191,0.0,6.35624,55.46932,9.165
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4107.jpg,fog,B,nir_nir_night_clahe,still_image_cold_start_mode,1.65694,0.286562,0.00054,6.57113,61.18106,1.84637,0.268939,0.002481,6.69325,68.90591,0.556
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4107.jpg,fog,D,nir_dehaze_lite,still_image_cold_start_mode,1.65694,0.286562,0.00054,6.57113,61.18106,1.02767,0.249678,9e-06,6.59773,77.93763,2.461
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4899.jpg,fog,A,HybridNIREnhancer,still_image_cold_start_mode,0.7559,0.0,0.0,7.14045,40.12779,0.96771,0.0,0.0,6.96038,34.6189,6.592
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4899.jpg,fog,B,nir_nir_night_clahe,still_image_cold_start_mode,0.7559,0.0,0.0,7.14045,40.12779,1.17349,0.0,0.0,7.28419,40.53575,0.601
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4899.jpg,fog,D,nir_dehaze_lite,still_image_cold_start_mode,0.7559,0.0,0.0,7.14045,40.12779,0.65086,0.0,0.000156,7.31058,45.00353,1.694
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4398.jpg,fog,A,HybridNIREnhancer,still_image_cold_start_mode,1.47073,0.0,0.0,6.77085,28.37238,1.50664,0.000119,0.0,7.04478,31.01382,6.061
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4398.jpg,fog,B,nir_nir_night_clahe,still_image_cold_start_mode,1.47073,0.0,0.0,6.77085,28.37238,1.83721,0.000297,0.0,7.54727,41.64081,0.496
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4398.jpg,fog,D,nir_dehaze_lite,still_image_cold_start_mode,1.47073,0.0,0.0,6.77085,28.37238,1.2663,4e-05,0.0,7.50535,40.73334,1.889
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4485.jpg,fog,A,HybridNIREnhancer,still_image_cold_start_mode,1.3083,0.000298,2.7e-05,5.79455,14.52937,1.14283,1.8e-05,9e-06,5.83272,14.7367,7.256
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4485.jpg,fog,B,nir_nir_night_clahe,still_image_cold_start_mode,1.3083,0.000298,2.7e-05,5.79455,14.52937,1.49322,0.000424,3.6e-05,6.30074,20.04958,0.635
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4485.jpg,fog,D,nir_dehaze_lite,still_image_cold_start_mode,1.3083,0.000298,2.7e-05,5.79455,14.52937,0.68966,0.0,0.0,6.98986,32.59032,1.798
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4349.jpg,fog,A,HybridNIREnhancer,still_image_cold_start_mode,1.45621,0.0,0.0,6.98504,65.37465,1.3802,0.108914,0.0,7.23629,56.84958,6.826
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4349.jpg,fog,B,nir_nir_night_clahe,still_image_cold_start_mode,1.45621,0.0,0.0,6.98504,65.37465,1.75296,3.2e-05,0.000823,7.3134,57.17248,0.999
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4349.jpg,fog,D,nir_dehaze_lite,still_image_cold_start_mode,1.45621,0.0,0.0,6.98504,65.37465,0.73941,0.0,0.0,7.49686,69.13812,2.015
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4142.jpg,fog,A,HybridNIREnhancer,still_image_cold_start_mode,0.62061,0.0,0.0,6.95349,39.10999,0.91641,0.0,0.0,6.95418,34.3953,8.387
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4142.jpg,fog,B,nir_nir_night_clahe,still_image_cold_start_mode,0.62061,0.0,0.0,6.95349,39.10999,1.07147,0.0,0.0,7.18521,38.49721,0.974
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4142.jpg,fog,D,nir_dehaze_lite,still_image_cold_start_mode,0.62061,0.0,0.0,6.95349,39.10999,0.51825,0.0,0.0,7.16012,48.26821,2.076
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4291.jpg,fog,A,HybridNIREnhancer,still_image_cold_start_mode,1.35476,0.008273,0.008755,7.74611,59.07938,1.46304,0.020191,0.0,7.48676,49.70383,8.469
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4291.jpg,fog,B,nir_nir_night_clahe,still_image_cold_start_mode,1.35476,0.008273,0.008755,7.74611,59.07938,1.56427,0.008755,0.002159,7.4645,44.83406,0.611
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4291.jpg,fog,D,nir_dehaze_lite,still_image_cold_start_mode,1.35476,0.008273,0.008755,7.74611,59.07938,0.91381,0.002771,0.016094,7.44969,53.36555,1.973
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4655.jpg,fog,A,HybridNIREnhancer,still_image_cold_start_mode,1.25478,0.0,0.0,6.89142,31.14425,1.48891,0.000376,0.0,7.02872,30.5215,8.352
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4655.jpg,fog,B,nir_nir_night_clahe,still_image_cold_start_mode,1.25478,0.0,0.0,6.89142,31.14425,1.66055,0.000183,0.0,7.33955,35.1047,1.011
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4655.jpg,fog,D,nir_dehaze_lite,still_image_cold_start_mode,1.25478,0.0,0.0,6.89142,31.14425,0.77495,0.000591,0.0,6.93397,34.31702,2.05
/Users/phongpham/Downloads/smartBinocular/data/weather/glare/real/input/input_000091.png,glare,A,HybridNIREnhancer,still_image_cold_start_mode,1.43384,0.018303,0.007107,6.49208,46.92586,1.35601,0.22654,0.0,7.27584,67.27674,7.535
/Users/phongpham/Downloads/smartBinocular/data/weather/glare/real/input/input_000091.png,glare,B,nir_nir_night_clahe,still_image_cold_start_mode,1.43384,0.018303,0.007107,6.49208,46.92586,1.55808,0.015591,0.000118,7.13811,48.07893,1.359
/Users/phongpham/Downloads/smartBinocular/data/weather/glare/real/input/input_000091.png,glare,D,nir_dehaze_lite,still_image_cold_start_mode,1.43384,0.018303,0.007107,6.49208,46.92586,0.62461,0.006695,0.114735,5.77169,43.22738,3.148
/Users/phongpham/Downloads/smartBinocular/data/weather/glare/real/input/input_000040.png,glare,A,HybridNIREnhancer,still_image_cold_start_mode,1.37354,0.002155,0.0,6.92755,41.91161,1.40192,0.002842,0.000118,6.72539,67.21298,8.983
/Users/phongpham/Downloads/smartBinocular/data/weather/glare/real/input/input_000040.png,glare,B,nir_nir_night_clahe,still_image_cold_start_mode,1.37354,0.002155,0.0,6.92755,41.91161,1.54426,0.002007,0.000614,7.75473,55.09363,0.996
/Users/phongpham/Downloads/smartBinocular/data/weather/glare/real/input/input_000040.png,glare,D,nir_dehaze_lite,still_image_cold_start_mode,1.37354,0.002155,0.0,6.92755,41.91161,0.67432,0.002422,0.0,6.65904,39.58474,3.172
/Users/phongpham/Downloads/smartBinocular/data/weather/glare/real/input/input_000027.png,glare,A,HybridNIREnhancer,still_image_cold_start_mode,0.91092,0.003109,0.0,6.6184,29.32756,1.02055,0.0,0.0,6.82697,50.2147,8.023
/Users/phongpham/Downloads/smartBinocular/data/weather/glare/real/input/input_000027.png,glare,B,nir_nir_night_clahe,still_image_cold_start_mode,0.91092,0.003109,0.0,6.6184,29.32756,1.35335,0.003109,0.0,7.45998,42.65897,1.178
/Users/phongpham/Downloads/smartBinocular/data/weather/glare/real/input/input_000027.png,glare,D,nir_dehaze_lite,still_image_cold_start_mode,0.91092,0.003109,0.0,6.6184,29.32756,0.25753,0.003151,0.0,6.47933,27.33996,2.818
/Users/phongpham/Downloads/smartBinocular/data/weather/glare/real/input/input_000083.png,glare,A,HybridNIREnhancer,still_image_cold_start_mode,1.34164,0.005703,0.01841,7.10351,47.76934,1.40077,0.375736,0.0,6.48633,80.82967,8.428
/Users/phongpham/Downloads/smartBinocular/data/weather/glare/real/input/input_000083.png,glare,B,nir_nir_night_clahe,still_image_cold_start_mode,1.34164,0.005703,0.01841,7.10351,47.76934,1.53191,0.006657,0.000694,7.60523,58.5037,1.201
/Users/phongpham/Downloads/smartBinocular/data/weather/glare/real/input/input_000083.png,glare,D,nir_dehaze_lite,still_image_cold_start_mode,1.34164,0.005703,0.01841,7.10351,47.76934,0.61004,0.004704,0.127068,6.52539,41.09247,2.567
/Users/phongpham/Downloads/smartBinocular/data/weather/glare/real/input/input_000063.png,glare,A,HybridNIREnhancer,still_image_cold_start_mode,1.38719,0.058895,0.0,7.43631,65.08336,1.31038,0.226936,0.0,7.01986,65.85475,8.683
/Users/phongpham/Downloads/smartBinocular/data/weather/glare/real/input/input_000063.png,glare,B,nir_nir_night_clahe,still_image_cold_start_mode,1.38719,0.058895,0.0,7.43631,65.08336,1.64957,0.050102,0.0,7.68437,63.56282,1.119
/Users/phongpham/Downloads/smartBinocular/data/weather/glare/real/input/input_000063.png,glare,D,nir_dehaze_lite,still_image_cold_start_mode,1.38719,0.058895,0.0,7.43631,65.08336,0.62621,0.034668,0.009129,7.09558,63.118,3.125
/Users/phongpham/Downloads/smartBinocular/data/weather/glare/real/input/input_000050.png,glare,A,HybridNIREnhancer,still_image_cold_start_mode,0.82495,0.006584,0.0,6.56146,24.46094,0.59628,0.008621,0.0,6.10886,20.48203,8.306
